9,9,9,9,9,9,9,9,6,6,8,6,6,6,6,6,6,6,6,6,6,8,8,8,6,6,6,8,8,8,8,8,8,8,8,8,8,8,8,6,6,8,8,8,8,8,6,6,9,9,9,9,9,9,9
9,9,9,9,9,9,9,6,6,6,8,8,6,6,6,6,6,6,6,6,6,8,8,8,8,8,6,6,8,8,8,8,8,8,8,8,8,8,6,6,6,8,8,8,8,8,6,6,9,9,9,9,9,9,9
9,9,9,9,9,9,9,6,6,6,8,8,6,6,6,6,6,6,6,6,6,8,8,8,8,8,8,6,6,6,6,6,6,6,6,6,6,6,6,6,6,8,8,8,8,8,6,6,9,9,9,9,9,9,9
9,9,9,9,9,9,9,6,6,8,8,8,6,6,6,6,6,6,6,6,6,8,8,8,8,8,8,8,6,6,6,6,6,6,6,6,8,8,8,8,8,8,8,8,8,8,6,6,9,9,9,9,9,9,9
9,9,9,9,9,9,9,6,6,8,8,8,6,6,6,6,6,6,6,6,6,8,8,8,8,8,8,8,8,8,6,6,8,8,8,6,8,8,8,8,8,8,8,8,8,8,6,6,9,9,9,9,9,9,9
9,9,9,9,9,6,6,6,6,8,8,8,6,6,6,6,6,6,6,6,6,6,8,8,8,8,8,8,8,8,6,8,8,8,8,6,8,8,8,8,8,8,8,8,8,8,6,6,9,9,9,9,9,9,9
9,9,9,9,9,6,6,6,6,8,8,8,6,6,6,6,6,6,6,6,6,6,8,8,8,8,8,8,8,8,6,8,8,8,8,6,6,8,8,6,6,8,8,8,8,8,6,6,9,9,9,9,9,9,9
9,9,9,9,9,6,6,6,6,8,8,8,6,6,6,6,6,6,8,8,8,6,8,8,8,8,8,8,8,8,6,8,8,8,8,6,6,6,6,6,6,8,8,8,8,8,6,6,9,9,9,9,9,9,9
9,9,9,9,9,6,6,6,6,8,8,8,6,6,104,6,6,6,8,8,8,6,8,8,8,8,8,8,8,6,6,8,8,8,8,6,6,6,6,6,6,6,6,6,8,8,6,6,9,9,9,9,9,9,9
9,9,9,9,9,6,6,6,6,8,8,8,6,6,6,6,6,8,8,8,8,6,6,6,6,8,8,8,8,6,8,8,8,8,8,8,8,8,8,6,6,6,6,6,6,6,6,6,9,9,9,9,9,9,9
9,9,9,9,9,6,6,6,6,8,8,6,6,6,6,6,6,8,8,8,8,6,6,6,6,6,6,6,6,6,8,8,8,8,8,8,8,8,8,6,6,6,6,6,6,6,6,6,9,9,9,9,9,9,9
9,9,9,9,9,6,6,6,6,6,8,6,6,6,6,6,6,8,8,8,8,6,6,6,6,6,6,6,6,6,8,8,8,8,8,8,8,8,8,6,6,6,6,6,6,6,6,9,9,9,9,9,9,9,9
9,9,9,9,6,6,6,6,6,6,8,6,6,6,6,6,6,8,8,8,8,6,6,6,6,6,6,6,8,8,8,8,8,8,8,8,8,8,8,6,6,6,6,6,6,6,6,9,9,9,9,9,9,9,9
9,9,9,9,6,6,6,6,6,6,8,6,6,6,6,6,6,8,8,8,8,6,6,6,6,6,8,8,8,8,8,8,8,8,8,8,8,8,8,6,6,6,6,6,6,6,6,9,9,9,9,9,9,9,9
9,9,9,9,6,6,6,6,6,6,8,6,6,6,6,6,6,8,8,8,8,6,6,105,6,6,8,8,8,8,8,8,8,8,8,8,6,6,6,6,6,6,6,6,6,6,6,9,9,9,9,9,9,9,9
9,9,9,9,6,6,6,6,6,6,8,6,6,6,6,6,6,8,8,8,8,6,6,8,8,8,8,8,8,8,8,8,8,8,8,8,6,6,6,6,6,6,111,6,6,6,6,9,9,9,9,9,9,9,9
9,9,9,9,6,6,6,6,6,8,8,6,6,6,6,6,6,6,8,8,8,6,6,8,8,8,8,8,8,8,8,8,8,8,8,8,6,6,6,6,6,6,6,6,6,6,6,9,9,9,9,9,9,9,9
9,9,9,9,6,6,6,6,6,6,8,6,6,6,6,6,6,6,8,8,8,6,6,8,8,8,8,8,8,8,8,8,8,8,8,8,6,6,6,6,6,6,8,6,6,6,6,9,9,9,9,9,9,9,9
9,9,9,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,8,8,8,6,6,8,8,8,8,8,8,8,8,8,8,8,6,6,6,6,6,6,6,6,8,6,6,6,6,9,9,9,9,9,9,9,9
9,9,9,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,8,6,6,6,8,8,8,8,8,8,8,8,8,8,8,8,6,6,6,6,6,6,6,6,8,8,6,6,6,9,9,9,9,9,9,9,9
9,9,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,8,6,6,6,8,8,8,8,8,8,8,8,8,8,8,8,6,6,6,6,6,6,6,6,8,8,6,6,6,9,9,9,9,9,9,9,9
9,9,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,8,6,6,6,8,8,8,8,8,8,8,8,8,8,8,8,6,6,6,6,6,6,8,8,8,8,6,6,6,9,9,9,9,9,9,9,9
9,9,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,8,8,8,8,8,8,8,8,8,8,8,8,6,6,6,6,6,6,8,8,8,8,6,6,6,9,9,9,9,9,9,9,9
9,9,6,6,6,6,6,6,6,6,6,106,6,6,6,6,6,6,6,6,6,6,8,8,8,8,8,8,8,8,8,8,8,8,6,6,6,6,8,8,8,8,8,8,6,6,6,9,9,9,9,9,9,9,9
9,9,9,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,8,8,8,8,8,8,8,8,8,8,8,8,6,6,6,6,8,8,8,8,8,8,6,6,6,9,9,9,9,9,9,9,9
9,9,9,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,8,8,8,8,8,8,8,8,8,8,8,6,6,6,6,8,8,8,8,8,6,6,9,9,9,9,9,9,9,9,9,9
9,9,9,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,8,8,8,8,8,8,8,8,8,8,8,6,6,6,6,8,8,8,8,8,6,6,9,9,9,9,9,9,9,9,9,9
9,9,9,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,8,8,8,8,8,8,8,8,8,8,8,6,6,6,6,6,8,8,6,6,6,6,9,9,9,9,9,9,9,9,9,9
9,9,9,9,9,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,8,8,8,8,8,8,8,8,8,8,8,6,6,6,8,6,6,6,6,6,9,9,9,9,9,9,9,9,9,9,9,9
9,9,9,9,9,6,6,6,6,107,6,6,6,6,6,6,6,6,6,6,6,6,6,6,8,8,8,8,8,8,8,8,8,8,6,6,6,8,8,8,8,6,6,9,9,9,9,9,9,9,9,9,9,9,9
9,9,9,9,9,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,8,6,6,6,6,6,8,8,8,8,6,6,6,8,8,8,8,6,9,9,9,9,9,9,9,9,9,9,9,9,9
9,9,9,9,9,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,8,6,6,6,6,8,8,6,6,6,8,8,8,8,6,9,9,9,9,9,9,9,9,9,9,9,9,9
9,9,9,9,9,9,9,9,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,8,8,8,8,8,6,6,8,8,6,6,8,8,8,8,6,6,9,9,9,9,9,9,9,9,9,9,9,9,9
9,9,9,9,9,9,9,9,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,8,8,8,8,8,8,6,8,8,6,6,8,8,8,6,6,6,9,9,9,9,9,9,9,9,9,9,9,9,9
9,9,9,9,9,9,9,9,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,8,8,8,8,8,8,6,6,6,6,6,8,8,8,6,6,6,9,9,9,9,9,9,9,9,9,9,9,9,9
9,9,9,9,9,9,9,9,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,8,8,8,8,8,8,8,6,6,6,6,8,8,8,6,6,6,9,9,9,9,9,9,9,9,9,9,9,9,9
9,9,9,9,9,9,9,9,9,9,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,8,8,8,8,8,8,8,6,6,6,6,8,8,8,6,6,9,9,9,9,9,9,9,9,9,9,9,9,9,9
9,9,9,9,9,9,9,9,9,6,6,6,6,6,6,108,6,6,6,6,6,6,6,6,6,6,8,8,8,8,8,8,6,6,6,6,6,8,8,6,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
9,9,9,9,9,9,9,9,9,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,8,8,8,8,8,8,6,6,6,6,6,8,6,6,6,9,9,9,9,9,9,9,9,9,9,9,9,9,9
9,9,9,9,9,9,9,9,9,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,8,8,8,8,8,8,8,6,6,6,6,8,6,6,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
9,9,9,9,9,9,9,9,9,9,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,8,8,8,8,8,8,8,6,6,6,6,8,6,6,6,9,9,9,9,9,9,9,9,9,9,9,9,9,9
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,6,6,6,6,6,6,6,6,6,6,6,8,8,8,8,8,8,8,6,6,6,6,8,6,6,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,6,6,6,6,6,6,6,6,6,6,6,8,8,8,8,8,8,8,6,6,6,6,6,6,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,6,6,6,6,6,6,6,6,6,109,6,8,8,8,8,8,8,8,6,6,6,112,6,6,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,6,6,6,6,6,6,6,8,8,8,8,8,8,8,6,6,6,6,6,6,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,6,6,6,6,6,6,6,8,8,8,8,8,8,8,6,6,6,6,6,6,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,6,6,6,6,6,6,6,8,8,8,8,8,8,6,6,6,6,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,6,6,6,6,6,6,8,8,8,8,8,8,6,6,6,6,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,6,6,6,6,6,6,6,6,6,6,8,8,6,6,6,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,6,6,6,6,6,8,8,8,6,6,6,6,6,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,6,6,6,6,6,8,8,8,8,6,6,6,6,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,6,6,6,8,8,8,8,6,6,6,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,6,6,6,8,8,8,8,6,6,6,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,6,6,6,8,8,8,8,6,6,6,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,6,6,6,6,8,8,8,6,6,6,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,6,6,6,6,6,8,6,6,6,6,6,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,6,6,6,6,8,6,6,6,6,6,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,6,6,6,6,6,6,6,6,6,6,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,6,6,6,6,6,6,9,9,6,6,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,6,6,6,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,6,6,6,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
